pmid	query	search_type	page	covid
35523272	Borrelia burgdorferi	pubdate_desc	1	False
35510701	Borrelia burgdorferi	pubdate_desc	2	False
35418241	Borrelia burgdorferi	pubdate_desc	2	False
35380872	Borrelia burgdorferi	pubdate_desc	2	False
35568873	Borrelia burgdorferi	pubdate_desc	2	False
35569383	Borrelia burgdorferi	pubdate_desc	2	False
35597188	Borrelia burgdorferi	pubdate_desc	2	False
35536845	Borrelia burgdorferi	pubdate_desc	2	False
35534857	Borrelia burgdorferi	pubdate_desc	2	False
35550259	Borrelia burgdorferi	pubdate_desc	2	False
35521893	Borrelia burgdorferi	pubdate_desc	2	False
18452798	Borrelia burgdorferi	relevance	1	False
33661557	Borrelia burgdorferi	relevance	1	False
26593255	Borrelia burgdorferi	relevance	1	False
29934966	Borrelia burgdorferi	relevance	1	False
16698304	Borrelia burgdorferi	relevance	1	False
32748966	Borrelia burgdorferi	relevance	1	False
28972415	Borrelia burgdorferi	relevance	1	False
21311945	Borrelia burgdorferi	relevance	1	False
19855450	Borrelia burgdorferi	relevance	1	False
27744511	Borrelia burgdorferi	relevance	1	False
28656017	Borrelia burgdorferi	relevance	2	False
21801026	Borrelia burgdorferi	relevance	2	False
32928963	Borrelia burgdorferi	relevance	2	False
34059173	Borrelia burgdorferi	relevance	2	False
31747771	Borrelia burgdorferi	relevance	2	False
29032554	Borrelia burgdorferi	relevance	2	False
34521873	Borrelia burgdorferi	relevance	2	False
25566512	Borrelia burgdorferi	relevance	2	False
28864829	Borrelia burgdorferi	relevance	2	False
35061805	Borrelia burgdorferi	relevance	2	False
35591849	Breast Implants	pubdate_desc	1	False
35469303	Breast Implants	pubdate_desc	1	False
35434240	Breast Implants	pubdate_desc	1	False
35402679	Breast Implants	pubdate_desc	1	False
35340710	Breast Implants	pubdate_desc	1	False
35339945	Breast Implants	pubdate_desc	1	False
35244884	Breast Implants	pubdate_desc	1	False
35242986	Breast Implants	pubdate_desc	1	False
35604225	Breast Implants	pubdate_desc	1	False
35597841	Breast Implants	pubdate_desc	1	False
35597817	Breast Implants	pubdate_desc	2	False
35597391	Breast Implants	pubdate_desc	2	False
35584637	Breast Implants	pubdate_desc	2	False
35134133	Breast Implants	pubdate_desc	2	True
35022649	Breast Implants	pubdate_desc	2	False
35576373	Breast Implants	pubdate_desc	2	False
35559662	Breast Implants	pubdate_desc	2	False
35593368	Breast Implants	pubdate_desc	2	False
35534762	Breast Implants	pubdate_desc	2	False
29489168	Breast Implants	pubdate_desc	2	
34783514	Breast Implants	relevance	1	False
31964154	Breast Implants	relevance	1	False
34783490	Breast Implants	relevance	1	False
33220901	Breast Implants	relevance	1	False
34189547	Breast Implants	relevance	1	False
32105035	Breast Implants	relevance	1	False
32105043	Breast Implants	relevance	1	False
30742581	Breast Implants	relevance	1	False
33515448	Breast Implants	relevance	1	False
15154572	Breast Implants	relevance	1	False
34542621	Breast Implants	relevance	2	False
30715170	Breast Implants	relevance	2	False
34108850	Breast Implants	relevance	2	False
32638606	Breast Implants	relevance	2	False
24792659	Breast Implants	relevance	2	False
26408431	Breast Implants	relevance	2	False
29793920	Breast Implants	relevance	2	False
29302687	Breast Implants	relevance	2	False
19319041	Breast Implants	relevance	2	False
18090816	Breast Implants	relevance	2	False
35447245	Brucella abortus	pubdate_desc	1	False
35550235	Brucella abortus	pubdate_desc	1	False
35357068	Brucella abortus	pubdate_desc	1	False
35083655	Brucella abortus	pubdate_desc	1	False
35591876	Brucella abortus	pubdate_desc	1	False
28722861	Brucella abortus	pubdate_desc	1	
35395545	Brucella abortus	pubdate_desc	1	False
35304629	Brucella abortus	pubdate_desc	1	False
35149040	Brucella abortus	pubdate_desc	1	False
35122678	Brucella abortus	pubdate_desc	1	False
33728754	Brucella abortus	pubdate_desc	2	False
35482257	Brucella abortus	pubdate_desc	2	False
35416090	Brucella abortus	pubdate_desc	2	False
35529865	Brucella abortus	pubdate_desc	2	False
35448691	Brucella abortus	pubdate_desc	2	False
35420251	Brucella abortus	pubdate_desc	2	False
35173087	Brucella abortus	pubdate_desc	2	False
35366881	Brucella abortus	pubdate_desc	2	False
35318085	Brucella abortus	pubdate_desc	2	False
35259600	Brucella abortus	pubdate_desc	2	False
12414160	Brucella abortus	relevance	1	False
32287327	Brucella abortus	relevance	1	False
26155935	Brucella abortus	relevance	1	False
30551811	Brucella abortus	relevance	1	False
26048781	Brucella abortus	relevance	1	False
21700343	Brucella abortus	relevance	1	False
33025778	Brucella abortus	relevance	1	False
32544523	Brucella abortus	relevance	1	False
33820813	Brucella abortus	relevance	1	False
31232562	Brucella abortus	relevance	1	False
9684294	Brucella abortus	relevance	2	False
21676343	Brucella abortus	relevance	2	False
31452358	Brucella abortus	relevance	2	False
6811117	Brucella abortus	relevance	2	False
27816477	Brucella abortus	relevance	2	False
28376905	Brucella abortus	relevance	2	False
8256248	Brucella abortus	relevance	2	False
29434601	Brucella abortus	relevance	2	False
29034582	Brucella abortus	relevance	2	False
27521159	Brucella abortus	relevance	2	False
35430676	CREST syndrome	pubdate_desc	1	False
35313473	CREST syndrome	pubdate_desc	1	False
35249795	CREST syndrome	pubdate_desc	1	False
35593225	CREST syndrome	pubdate_desc	1	False
35582939	CREST syndrome	pubdate_desc	1	False
35559672	CREST syndrome	pubdate_desc	1	False
35543077	CREST syndrome	pubdate_desc	1	False
28613625	CREST syndrome	pubdate_desc	1	
35523221	CREST syndrome	pubdate_desc	1	False
35509333	CREST syndrome	pubdate_desc	1	False
35501552	CREST syndrome	pubdate_desc	2	False
35241297	CREST syndrome	pubdate_desc	2	False
35025139	CREST syndrome	pubdate_desc	2	False
34622984	CREST syndrome	pubdate_desc	2	False
35571366	CREST syndrome	pubdate_desc	2	False
35491102	CREST syndrome	pubdate_desc	2	True
35470643	CREST syndrome	pubdate_desc	2	False
34954931	CREST syndrome	pubdate_desc	2	False
35566507	CREST syndrome	pubdate_desc	2	False
31334958	CREST syndrome	pubdate_desc	2	
32883767	CREST syndrome	relevance	1	False
9277943	CREST syndrome	relevance	1	False
33963836	CREST syndrome	relevance	1	False
27072730	CREST syndrome	relevance	1	False
10192029	CREST syndrome	relevance	1	False
12218901	CREST syndrome	relevance	1	False
8035406	CREST syndrome	relevance	1	False
32557599	CREST syndrome	relevance	1	False
31754753	CREST syndrome	relevance	1	False
31764379	CREST syndrome	relevance	1	False
29780934	CREST syndrome	relevance	2	False
11867856	CREST syndrome	relevance	2	False
21956352	CREST syndrome	relevance	2	False
24142114	CREST syndrome	relevance	2	False
35382395	CREST syndrome	relevance	2	False
33425554	CREST syndrome	relevance	2	False
30691950	CREST syndrome	relevance	2	False
28742726	CREST syndrome	relevance	2	False
2186993	CREST syndrome	relevance	2	False
10852154	CREST syndrome	relevance	2	False
35604631	Cabergoline	pubdate_desc	1	False
35597054	Cabergoline	pubdate_desc	1	False
35592897	Cabergoline	pubdate_desc	1	False
35575415	Cabergoline	pubdate_desc	1	False
35552737	Cabergoline	pubdate_desc	1	False
35525260	Cabergoline	pubdate_desc	1	False
35521048	Cabergoline	pubdate_desc	1	False
35602875	Cabergoline	pubdate_desc	1	False
35584481	Cabergoline	pubdate_desc	1	False
35526163	Cabergoline	pubdate_desc	1	False
35465903	Cabergoline	pubdate_desc	2	False
35272874	Cabergoline	pubdate_desc	2	False
35150767	Cabergoline	pubdate_desc	2	False
35488355	Cabergoline	pubdate_desc	2	False
35486279	Cabergoline	pubdate_desc	2	False
35460460	Cabergoline	pubdate_desc	2	False
30000386	Cabergoline	pubdate_desc	2	
35395837	Cabergoline	pubdate_desc	2	False
35463319	Cabergoline	pubdate_desc	2	False
35406766	Cabergoline	pubdate_desc	2	False
31001736	Cabergoline	relevance	1	False
31183987	Cabergoline	relevance	1	False
31285168	Cabergoline	relevance	1	False
34288884	Cabergoline	relevance	1	False
33612017	Cabergoline	relevance	1	False
34592907	Cabergoline	relevance	1	False
31597135	Cabergoline	relevance	1	False
22336848	Cabergoline	relevance	1	False
34167808	Cabergoline	relevance	1	False
31698511	Cabergoline	relevance	1	False
34260712	Cabergoline	relevance	2	False
33247916	Cabergoline	relevance	2	False
11279720	Cabergoline	relevance	2	False
33857946	Cabergoline	relevance	2	False
32599424	Cabergoline	relevance	2	False
23743769	Cabergoline	relevance	2	False
33096579	Cabergoline	relevance	2	False
30481756	Cabergoline	relevance	2	False
19246980	Cabergoline	relevance	2	False
34160838	Cabergoline	relevance	2	False
35301732	Campylobacter jejuni	pubdate_desc	1	False
35245543	Campylobacter jejuni	pubdate_desc	1	False
35573481	Campylobacter jejuni	pubdate_desc	1	False
35398609	Campylobacter jejuni	pubdate_desc	1	False
35278017	Campylobacter jejuni	pubdate_desc	1	False
35475671	Campylobacter jejuni	pubdate_desc	1	False
35593885	Campylobacter jejuni	pubdate_desc	1	False
35598609	Campylobacter jejuni	pubdate_desc	1	False
35404076	Campylobacter jejuni	pubdate_desc	1	False
35546117	Campylobacter jejuni	pubdate_desc	1	False
34491878	Campylobacter jejuni	pubdate_desc	2	False
35536038	Campylobacter jejuni	pubdate_desc	2	False
35535733	Campylobacter jejuni	pubdate_desc	2	False
35501900	Campylobacter jejuni	pubdate_desc	2	False
35304678	Campylobacter jejuni	pubdate_desc	2	False
31335045	Campylobacter jejuni	pubdate_desc	2	
35544622	Campylobacter jejuni	pubdate_desc	2	False
35591997	Campylobacter jejuni	pubdate_desc	2	False
35572645	Campylobacter jejuni	pubdate_desc	2	False
35484224	Campylobacter jejuni	pubdate_desc	2	False
17703225	Campylobacter jejuni	relevance	1	False
29892020	Campylobacter jejuni	relevance	1	False
18729058	Campylobacter jejuni	relevance	1	False
32228803	Campylobacter jejuni	relevance	1	False
16162134	Campylobacter jejuni	relevance	1	False
30476739	Campylobacter jejuni	relevance	1	False
32697188	Campylobacter jejuni	relevance	1	False
24928882	Campylobacter jejuni	relevance	1	False
15808749	Campylobacter jejuni	relevance	1	False
32125881	Campylobacter jejuni	relevance	1	False
23406779	Campylobacter jejuni	relevance	2	False
34319799	Campylobacter jejuni	relevance	2	False
24054796	Campylobacter jejuni	relevance	2	False
31593764	Campylobacter jejuni	relevance	2	False
31594142	Campylobacter jejuni	relevance	2	False
10549422	Campylobacter jejuni	relevance	2	False
31862718	Campylobacter jejuni	relevance	2	False
33297628	Campylobacter jejuni	relevance	2	False
33875223	Campylobacter jejuni	relevance	2	False
33690659	Campylobacter jejuni	relevance	2	False
34962225	Cannula	pubdate_desc	1	False
35443199	Cannula	pubdate_desc	1	False
35364116	Cannula	pubdate_desc	1	False
35217126	Cannula	pubdate_desc	1	False
35600545	Cannula	pubdate_desc	1	False
35432670	Cannula	pubdate_desc	1	True
35430676	Cannula	pubdate_desc	1	False
35405451	Cannula	pubdate_desc	1	False
35394147	Cannula	pubdate_desc	1	False
35379372	Cannula	pubdate_desc	1	True
35349909	Cannula	pubdate_desc	2	False
35340744	Cannula	pubdate_desc	2	False
35322901	Cannula	pubdate_desc	2	False
35307331	Cannula	pubdate_desc	2	False
35306443	Cannula	pubdate_desc	2	True
35293153	Cannula	pubdate_desc	2	False
35257468	Cannula	pubdate_desc	2	False
35234322	Cannula	pubdate_desc	2	False
35220327	Cannula	pubdate_desc	2	False
35217371	Cannula	pubdate_desc	2	True
31110041	Cannula	relevance	1	False
30888444	Cannula	relevance	1	False
29558988	Cannula	relevance	1	False
28701227	Cannula	relevance	1	False
33046296	Cannula	relevance	1	True
32947384	Cannula	relevance	1	False
34409706	Cannula	relevance	1	False
33902666	Cannula	relevance	1	False
34180907	Cannula	relevance	1	False
32500180	Cannula	relevance	1	False
34110316	Cannula	relevance	2	False
31814525	Cannula	relevance	2	False
31985296	Cannula	relevance	2	False
33781241	Cannula	relevance	2	False
31794642	Cannula	relevance	2	False
31580212	Cannula	relevance	2	False
28353318	Cannula	relevance	2	False
32955579	Cannula	relevance	2	False
32955578	Cannula	relevance	2	False
34039764	Cannula	relevance	2	True
35600275	Chest Tubes	pubdate_desc	1	False
35430716	Chest Tubes	pubdate_desc	1	False
35591761	Chest Tubes	pubdate_desc	1	False
35599993	Chest Tubes	pubdate_desc	1	False
35597261	Chest Tubes	pubdate_desc	1	False
35581627	Chest Tubes	pubdate_desc	1	False
35527459	Chest Tubes	pubdate_desc	1	False
35533490	Chest Tubes	pubdate_desc	1	False
35513808	Chest Tubes	pubdate_desc	1	False
35468017	Chest Tubes	pubdate_desc	1	False
35469265	Chest Tubes	pubdate_desc	2	True
35428268	Chest Tubes	pubdate_desc	2	True
35076728	Chest Tubes	pubdate_desc	2	False
34896096	Chest Tubes	pubdate_desc	2	False
34730417	Chest Tubes	pubdate_desc	2	True
34426075	Chest Tubes	pubdate_desc	2	False
32310548	Chest Tubes	pubdate_desc	2	
30570987	Chest Tubes	pubdate_desc	2	
35459195	Chest Tubes	pubdate_desc	2	False
35467819	Chest Tubes	pubdate_desc	2	False
27865321	Chest Tubes	relevance	1	False
31582705	Chest Tubes	relevance	1	False
31454047	Chest Tubes	relevance	1	False
32965366	Chest Tubes	relevance	1	True
31154334	Chest Tubes	relevance	1	False
31153997	Chest Tubes	relevance	1	False
20152201	Chest Tubes	relevance	1	False
21670651	Chest Tubes	relevance	1	False
35080596	Chest Tubes	relevance	1	True
23571188	Chest Tubes	relevance	1	False
27865328	Chest Tubes	relevance	2	False
23206714	Chest Tubes	relevance	2	False
10148363	Chest Tubes	relevance	2	False
32571367	Chest Tubes	relevance	2	False
33382075	Chest Tubes	relevance	2	False
23765922	Chest Tubes	relevance	2	False
33184118	Chest Tubes	relevance	2	False
28549696	Chest Tubes	relevance	2	False
9526383	Chest Tubes	relevance	2	False
20619231	Chest Tubes	relevance	2	False
35105181	Chlamydia pneumoniae	pubdate_desc	1	False
35081880	Chlamydia pneumoniae	pubdate_desc	1	False
35429833	Chlamydia pneumoniae	pubdate_desc	1	False
35083655	Chlamydia pneumoniae	pubdate_desc	1	False
35568333	Chlamydia pneumoniae	pubdate_desc	1	False
35551702	Chlamydia pneumoniae	pubdate_desc	1	True
32809709	Chlamydia pneumoniae	pubdate_desc	1	
35490727	Chlamydia pneumoniae	pubdate_desc	1	True
35592534	Chlamydia pneumoniae	pubdate_desc	1	False
35493076	Chlamydia pneumoniae	pubdate_desc	1	False
35601952	Chlamydia pneumoniae	pubdate_desc	2	True
35364661	Chlamydia pneumoniae	pubdate_desc	2	True
34294444	Chlamydia pneumoniae	pubdate_desc	2	False
35317845	Chlamydia pneumoniae	pubdate_desc	2	False
35386684	Chlamydia pneumoniae	pubdate_desc	2	True
35327181	Chlamydia pneumoniae	pubdate_desc	2	False
35099268	Chlamydia pneumoniae	pubdate_desc	2	False
35434053	Chlamydia pneumoniae	pubdate_desc	2	False
35327112	Chlamydia pneumoniae	pubdate_desc	2	False
34986407	Chlamydia pneumoniae	pubdate_desc	2	True
8665464	Chlamydia pneumoniae	relevance	1	False
12652454	Chlamydia pneumoniae	relevance	1	False
12471763	Chlamydia pneumoniae	relevance	1	False
19309547	Chlamydia pneumoniae	relevance	1	False
23218799	Chlamydia pneumoniae	relevance	1	False
10762457	Chlamydia pneumoniae	relevance	1	False
24261578	Chlamydia pneumoniae	relevance	1	False
30746791	Chlamydia pneumoniae	relevance	1	False
19281565	Chlamydia pneumoniae	relevance	1	False
10839732	Chlamydia pneumoniae	relevance	1	False
11861211	Chlamydia pneumoniae	relevance	2	False
23877837	Chlamydia pneumoniae	relevance	2	False
20665449	Chlamydia pneumoniae	relevance	2	False
9627150	Chlamydia pneumoniae	relevance	2	False
1580592	Chlamydia pneumoniae	relevance	2	False
33194804	Chlamydia pneumoniae	relevance	2	False
9333533	Chlamydia pneumoniae	relevance	2	False
15991152	Chlamydia pneumoniae	relevance	2	False
15482145	Chlamydia pneumoniae	relevance	2	False
8292109	Chlamydia pneumoniae	relevance	2	False
35436248	Cholinergic Neurons 	pubdate_desc	1	False
35301029	Cholinergic Neurons 	pubdate_desc	1	False
34916430	Cholinergic Neurons 	pubdate_desc	1	False
35402070	Cholinergic Neurons 	pubdate_desc	1	False
35603053	Cholinergic Neurons 	pubdate_desc	1	False
35603052	Cholinergic Neurons 	pubdate_desc	1	False
35601692	Cholinergic Neurons 	pubdate_desc	1	False
35333944	Cholinergic Neurons 	pubdate_desc	1	False
35272023	Cholinergic Neurons 	pubdate_desc	1	False
35227769	Cholinergic Neurons 	pubdate_desc	1	False
34687459	Cholinergic Neurons 	pubdate_desc	2	False
35579422	Cholinergic Neurons 	pubdate_desc	2	False
34837339	Cholinergic Neurons 	pubdate_desc	2	False
33733470	Cholinergic Neurons 	pubdate_desc	2	False
35534192	Cholinergic Neurons 	pubdate_desc	2	False
35292331	Cholinergic Neurons 	pubdate_desc	2	False
35604893	Cholinergic Neurons 	pubdate_desc	2	False
35603785	Cholinergic Neurons 	pubdate_desc	2	False
35437276	Cholinergic Neurons 	pubdate_desc	2	False
35533272	Cholinergic Neurons 	pubdate_desc	2	False
27264248	Cholinergic Neurons 	relevance	1	False
31028115	Cholinergic Neurons 	relevance	1	False
